resolution,d,alpha,gamma,uniform_cost_numeric,uniform_cost_used,adversarial_cost,stationary_iterations,stationary_residual
high,68,2,0.80079999999999996,0.73470475886931796,0.73467930189756936,0.83994615355315716,74,1.5156294705469592e-14
high,68,2,0.8024,0.73613339150456303,0.7361077826390211,0.84083223650706695,75,1.2980018215965256e-14
high,68,2,0.80400000000000005,0.73757048406105585,0.7375447576813432,0.8417264418562348,75,1.7403522795927108e-14
high,68,2,0.80560000000000009,0.73901603429505047,0.7389902044433192,0.84262872226003316,76,1.4951836390070011e-14
high,68,2,0.80719999999999992,0.7404700997955298,0.74044410042370201,0.84353903063658986,76,1.9907288405435365e-14
high,68,2,0.80879999999999996,0.74193256156490472,0.74190642320085931,0.84445732016124031,77,1.7459993341984995e-14
high,68,2,0.81040000000000001,0.74340340014251827,0.74337715043242214,0.84538354426499085,78,1.5310534603994077e-14
high,68,2,0.81200000000000006,0.74488270475751261,0.74485625985493531,0.84631765663299341,79,1.3506658839864795e-14
high,68,2,0.81359999999999999,0.74637030000184212,0.74634372928350867,0.84725961120302828,79,1.8369926888928857e-14
high,68,2,0.81519999999999992,0.74786620017849048,0.74783953661147129,0.84820936216399745,80,1.6512665488535687e-14
high,68,2,0.81679999999999997,0.74937051995661319,0.74934365981002693,0.84916686395442997,81,1.4823898613928439e-14
high,68,2,0.81840000000000002,0.75088309380615292,0.75085607692791156,0.85013207126099533,81,1.9837253107696881e-14
high,68,2,0.82000000000000006,0.75240388119296064,0.75237676609105186,0.85110493901702688,82,1.8223764763575522e-14
high,68,3,0.5,0.37023249448833534,0.37023249448833534,0.59259259259259245,25,1.9858105686733979e-14
high,68,3,0.50160000000000005,0.36964896607636405,0.36964896607636405,0.59071848086228262,26,5.7079563217898477e-15
high,68,3,0.50319999999999998,0.369089657248309,0.369089657248309,0.58888847810228773,26,6.5745960319364712e-15
high,68,3,0.50480000000000003,0.36855443544716238,0.36855443544716238,0.58710219648866058,26,7.854598315997714e-15
high,68,3,0.50639999999999996,0.36804319634513527,0.36804319634513527,0.58535925139967415,26,9.1271072432645966e-15
high,68,3,0.50800000000000001,0.36755582006777954,0.36755582006777954,0.58365926138792024,26,1.0581972745484409e-14
high,68,3,0.50960000000000005,0.36709219149992772,0.36709219149992772,0.58200184815266787,26,1.2181610703123978e-14
high,68,3,0.51119999999999999,0.36665221476822291,0.36665221476822291,0.5803866365124859,26,1.4105796006265276e-14
high,68,3,0.51280000000000003,0.36623575655659968,0.36623575655659968,0.57881325437812403,26,1.6600117710603506e-14
high,68,3,0.51439999999999997,0.36584271290642362,0.36584271290642362,0.57728133272564486,26,1.9221334863297444e-14
high,68,3,0.51600000000000001,0.36547298627530161,0.36547298627530161,0.57579050556981692,27,5.9888861738408242e-15
high,68,3,0.51759999999999995,0.36512645618376988,0.36512645618376988,0.57434040993775182,27,6.8736084926278049e-15
high,68,3,0.51919999999999999,0.36480300247843717,0.36480300247843717,0.57293068584279017,27,8.1152617314745046e-15
high,68,3,0.52080000000000004,0.36450253832015372,0.36450253832015372,0.57156097625863744,27,9.4947590153172119e-15
high,68,3,0.52239999999999998,0.36422493564268771,0.36422493564268771,0.57023092709373513,27,1.0900700325023733e-14
high,68,3,0.52400000000000002,0.36397009618916287,0.36397009618916287,0.56894018716588035,27,1.2807758921352051e-14
high,68,3,0.52559999999999996,0.36373791730411142,0.36373791730411142,0.56768840817707655,27,1.4904419221472325e-14
high,68,3,0.5272,0.36352828135435189,0.36352828135435189,0.56647524468862409,27,1.7129515351023862e-14
high,68,3,0.52880000000000005,0.36334108688035505,0.36334108688035505,0.56530035409644241,28,5.5250280925254468e-15
high,68,3,0.53039999999999998,0.36317623491328827,0.36317623491328827,0.56416339660662185,28,6.6237880647655386e-15
high,68,3,0.53200000000000003,0.3630336100919907,0.3630336100919907,0.56306403521120618,28,7.7034108138850462e-15
high,68,3,0.53359999999999996,0.36291311936292775,0.36291311936292775,0.5620019356641982,28,9.0865709964067207e-15
high,68,3,0.53520000000000001,0.36281464350348153,0.36281464350348153,0.56097676645779249,28,1.056920951555256e-14
high,68,3,0.53679999999999994,0.36273809057843437,0.36273809057843437,0.55998819879882678,28,1.2282841499130366e-14
high,68,3,0.53839999999999999,0.36268335953113245,0.36268335953113245,0.55903590658545355,28,1.4337803058339795e-14
high,68,3,0.54000000000000004,0.36265033217090686,0.36265033217090686,0.55811956638402926,28,1.6802759134175563e-14
high,68,3,0.54159999999999997,0.36263893115560675,0.36263893115560675,0.55723885740621637,28,1.9546106278038412e-14
high,68,3,0.54320000000000002,0.3626490333156881,0.3626490333156881,0.55639346148630087,29,6.7524091422830579e-15
high,68,3,0.54479999999999995,0.36268055272012867,0.36268055272012867,0.5555830630587183,29,7.968907532359834e-15
high,68,3,0.5464,0.36273337954407436,0.36273337954407436,0.55480734913578722,29,9.2631108542767335e-15
high,68,3,0.54800000000000004,0.36280741182185666,0.36280741182185666,0.55406600928565231,29,1.0959477837183398e-14
high,68,3,0.54959999999999998,0.36290256551168643,0.36290256551168643,0.55335873561042759,29,1.2916486901261665e-14
high,68,3,0.55120000000000002,0.36301872329240115,0.36301872329240115,0.55268522272454468,29,1.5019265357602158e-14
high,68,3,0.55279999999999996,0.36315580124170421,0.36315580124170421,0.55204516773330037,29,1.7566651856942212e-14
high,68,3,0.5544,0.36331369858380425,0.36331369858380425,0.55143827021160063,30,6.3413496667184819e-15
high,68,3,0.55600000000000005,0.36349230877844235,0.36349230877844235,0.55086423218290337,30,7.4472445702409259e-15
high,68,3,0.55759999999999998,0.36369155991714774,0.36369155991714774,0.55032275809835263,30,8.822190372343069e-15
high,68,3,0.55920000000000003,0.36391131389696429,0.36391131389696429,0.54981355481610705,30,1.0303252401395735e-14
high,68,3,0.56079999999999997,0.36415151751462183,0.36415151751462183,0.54933633158085804,30,1.2053777182724063e-14
high,68,3,0.56240000000000001,0.3644120495468644,0.3644120495468644,0.54889080000353452,30,1.4070298945041743e-14
high,68,3,0.56400000000000006,0.36469282225587091,0.36469282225587091,0.54847667404119593,30,1.6538030490917733e-14
high,68,3,0.56559999999999999,0.3649937585278023,0.3649937585278023,0.54809366997711029,30,1.9440306099674916e-14
high,68,3,0.56720000000000004,0.36531471962180895,0.36531471962180895,0.54774150640101238,31,7.3970890119897445e-15
high,68,3,0.56879999999999997,0.36565567091319778,0.36565567091319778,0.54741990418954634,31,8.7338047722283151e-15
high,68,3,0.57040000000000002,0.36601646541168525,0.36601646541168525,0.54712858648688312,31,1.0212890337679552e-14
high,68,3,0.57200000000000006,0.36639704903521342,0.36639704903521342,0.54686727868551921,31,1.1993773119427035e-14
high,68,3,0.5736,0.36679731294164047,0.36679731294164047,0.54663570840724907,31,1.4129415268332998e-14
high,68,3,0.57520000000000004,0.36721715938928345,0.36721715938928345,0.54643360548431019,31,1.6801565458499795e-14
high,68,3,0.57679999999999998,0.36765652379004904,0.36765652379004904,0.54626070194070386,31,1.9647314284257139e-14
high,68,3,0.57840000000000003,0.36811528622173911,0.36811528622173911,0.54611673197368182,32,7.7027785640941451e-15
high,68,3,0.57999999999999996,0.36859337825667615,0.36859337825667615,0.54600143193540451,32,9.0786588311664169e-15
high,68,3,0.58160000000000001,0.36909068568684572,0.36909068568684572,0.54591454031476616,32,1.0847506005219348e-14
high,68,3,0.58319999999999994,0.36960714866061456,0.36960714866061456,0.54585579771938275,32,1.2678911253019075e-14
high,68,3,0.58479999999999999,0.37014265274508801,0.37014265274508801,0.54582494685774796,32,1.4970984795010768e-14
high,68,3,0.58640000000000003,0.37069713453580966,0.37069713453580966,0.54582173252154675,32,1.7701146851872428e-14
high,68,3,0.58799999999999997,0.37127048360911385,0.37127048360911385,0.54584590156813306,33,7.2059031412045883e-15
high,68,3,0.58960000000000001,0.37186263212530063,0.37186263212530063,0.54589720290316301,33,8.44127254104755e-15
high,68,3,0.59119999999999995,0.37247347363703237,0.37247347363703237,0.54597538746338858,33,1.0097068211537058e-14
high,68,3,0.59279999999999999,0.37310293218934065,0.37310293218934065,0.54608020819960568,33,1.1962003722645321e-14
high,68,3,0.59440000000000004,0.37375091745651556,0.37375091745651556,0.54621142005975487,33,1.4186569724560744e-14
high,68,3,0.59599999999999997,0.37441735863380227,0.37441735863380227,0.54636877997217892,33,1.674209152401637e-14
high,68,3,0.59760000000000002,0.37510214333525865,0.37510214333525865,0.5465520468290278,33,1.9692092809187154e-14
high,68,3,0.59919999999999995,0.37580521315954951,0.37580521315954951,0.54676098146981389,34,8.4064589290396178e-15
high,68,3,0.6008,0.37652647326486732,0.37652647326486732,0.54699534666511784,34,9.8940242120191674e-15
high,68,3,0.60240000000000005,0.37726582887213073,0.37726582887213073,0.54725490710043989,34,1.1828646388421082e-14
high,68,3,0.60399999999999998,0.37802322197608335,0.37802322197608335,0.54753942936019417,34,1.402197977611728e-14
high,68,3,0.60560000000000003,0.37879853871885227,0.37879853871885227,0.54784868191185299,34,1.6467275853858667e-14
high,68,3,0.60719999999999996,0.37959173098113053,0.37959173098113053,0.54818243509022579,34,1.9632391774026038e-14
high,68,3,0.60880000000000001,0.38040267492555835,0.38040267492555835,0.54854046108188637,35,8.5847943205356946e-15
high,68,3,0.61040000000000005,0.38123132952334171,0.38123132952334171,0.54892253390973622,35,1.0370122521116611e-14
high,68,3,0.61199999999999999,0.38207758339173858,0.38207758339173858,0.5493284294177061,35,1.2128172073049557e-14
high,68,3,0.61360000000000003,0.38294137666715666,0.38294137666715666,0.54975792525559741,35,1.4574902265747662e-14
high,68,3,0.61519999999999997,0.38382261719458244,0.38382261719458244,0.55021080086405505,35,1.7285609383118705e-14
high,68,3,0.61680000000000001,0.38472121812346782,0.38472121812346782,0.55068683745968028,36,7.6508019341420736e-15
high,68,3,0.61840000000000006,0.3856371213523514,0.3856371213523514,0.55118581802027011,36,9.345786451682054e-15
high,68,3,0.62,0.38657022271050728,0.38657022271050728,0.55170752727019556,36,1.104933120346052e-14
high,68,3,0.62160000000000004,0.38752045941657071,0.38752045941657071,0.55225175166590401,36,1.3131268089042752e-14
high,68,3,0.62319999999999998,0.38848775392955248,0.38848775392955248,0.55281827938155537,36,1.5605755399470639e-14
high,68,3,0.62480000000000002,0.38947201591281827,0.38947201591281827,0.55340690029478423,36,1.8699499085850133e-14
high,68,3,0.62640000000000007,0.39047316943362081,0.39047316943362081,0.55401740597258908,37,8.7423127395179706e-15
high,68,3,0.628,0.39149115334064905,0.39149115334064905,0.55464958965734701,37,1.0455726138265841e-14
high,68,3,0.62960000000000005,0.39252586442354431,0.39252586442354431,0.55530324625295446,37,1.2430173687165338e-14
